,PLAYER_ID,POSITIONS,HEIGHT,WEIGHT,SALARY,FIRST_YEAR
3389,82673_조충열_1959년,(우투우타),174cm,75kg,0,0
3390,82690_김봉연_1952년,(우투우타),177cm,80kg,0,0
3391,82698_이상윤_1960년,(우투우타),182cm,88kg,0,0
3392,82699_이광권_1954년,투수(우투우타),0cm,0kg,0,0
3393,82700_방수원_1960년,투수(우투우타),0cm,0kg,0,0
3394,82702_신태중_1955년,투수(우투우타),0cm,0kg,0,0
3395,82703_양일환_1961년,(우투우타),178cm,79kg,0,83삼성
3396,82775_박상열_1955년,(우투우타),172cm,68kg,0,82OB
3397,82776_김봉기_1953년,외야수(우투우타),0cm,0kg,0,0
3398,82777_김문영_1960년,외야수(우투우타),0cm,0kg,0,0
3399,82778_박석채_1957년,투수(우투우타),0cm,0kg,0,0
3400,82798_김대진_1955년,(우투우타),182cm,82kg,0,83삼미
3401,82799_김근석_1962년,내야수(우투우타),0cm,0kg,0,0
3402,82873_이해창_1953년,외야수(우투우타),0cm,0kg,0,0
3403,82904_감사용_1957년,투수(좌투좌타),0cm,0kg,0,0
3404,82954_인호봉_1958년,투수(우투우타),0cm,0kg,0,0
3405,82966_오문현_1953년,투수(우투우타),0cm,0kg,0,0
3406,82982_김정수_1953년,(좌투좌타),178cm,80kg,0,0
3407,82983_김현홍_1956년,투수(우투우타),0cm,0kg,0,0
3408,82984_박경호_1951년,투수(우투우타),0cm,0kg,0,0
3409,82992_강철원_1958년,투수(우투우타),0cm,0kg,0,0
3410,82993_권영호_1954년,(좌투좌타),182cm,81kg,0,82삼성
3411,82995_김덕열_1955년,투수(우투우타),0cm,0kg,0,0
3412,82996_김동철_1960년,투수(우투우타),0cm,0kg,0,0
3413,82997_김문희_1955년,투수(우투우타),0cm,0kg,0,0
3414,82998_김시철_1958년,투수(우투우타),0cm,0kg,0,0
3415,82999_김용남_1958년,투수(우투우타),0cm,0kg,0,0
3416,83147_김정수_1960년,외야수(우투우타),cm,kg,0,0
3417,83171_오영일_1960년,(우투우타),184cm,82kg,0,0
3418,83260_장호연_1960년,(우투우타),174cm,82kg,0,0
3419,83270_한대화_1960년,(우투우타),176cm,82kg,0,83OB
3420,83272_정선두_1959년,투수(우투우타),0cm,0kg,0,0
3421,83320_이광길_1960년,(우투우타),170cm,71kg,0,83삼미
3422,83321_이선웅_1961년,내야수(우투우타),0cm,0kg,0,0
3423,83324_이원국_1949년,투수(우투우타),0cm,0kg,0,0
3424,83350_정구선_1956년,(우투우타),178cm,80kg,0,0
3425,83371_임호균_1956년,투수(우투우타),0cm,0kg,0,0
3426,83411_김동재_1960년,(우투우타),177cm,77kg,0,89MBC
3427,83412_김시진_1958년,(우투우타),183cm,86kg,0,83삼성
3428,83431_박승호_1958년,(좌투좌타),183cm,91kg,0,83삼성
3429,83450_정진호_1956년,(우투우타),179cm,75kg,0,0
3430,83460_장효조_1956년,(좌투좌타),175cm,78kg,0,83삼성
3431,83470_박동경_1964년,투수(우투우타),0cm,0kg,0,0
3432,83472_홍승규_1960년,외야수(좌투좌타),0cm,0kg,0,0
3433,83473_황병일_1960년,(우투우타),180cm,86kg,0,83삼성
3434,83513_김호근_1960년,(우투우타),178cm,85kg,0,0
3435,83530_박영태_1959년,(우투우타),183cm,90kg,0,93롯데코치
3436,83539_김현재_1956년,투수(좌투좌타),0cm,0kg,0,0
3437,83540_최동원_1958년,(우투우타),179cm,95kg,0,0
3438,83561_엄평재_1960년,투수(우투우타),0cm,0kg,0,0
3439,83570_배경환_1956년,투수(우투우타),0cm,0kg,0,0
3440,83571_심재원_1953년,포수(우투우타),0cm,0kg,0,0
3441,83573_유두열_1956년,(우투우타),172cm,73kg,0,0
3442,83574_한문연_1961년,(우투우타),173cm,85kg,0,83롯데
3443,83575_안창완_1961년,투수(좌투좌타),0cm,0kg,0,0
3444,83588_박정후_1959년,투수(좌투좌타),0cm,0kg,0,0
3445,83600_주동식_1948년,투수(우투우타),0cm,0kg,0,0
3446,83670_송일섭_1959년,외야수(좌투좌타),0cm,0kg,0,0
3447,83700_김명구_1961년,외야수(우투우타),0cm,0kg,0,0
3448,83738_신계석_1960년,투수(우투우타),0cm,0kg,0,0
3449,83799_김경표_1960년,내야수(우투우타),0cm,0kg,0,0
3450,83800_김무종_1954년,포수(우투우타),0cm,0kg,0,0
3451,83899_김석일_1959년,외야수(좌투좌타),0cm,0kg,0,0
3452,83977_유종천_1956년,투수(우투우타),0cm,0kg,0,0
3453,83992_김상기_1961년,투수(좌투좌타),0cm,0kg,0,0
3454,83999_장명부_1950년,투수(우투우타),0cm,0kg,0,0
3455,84111_김봉근_1961년,(우투우타),178cm,75kg,0,0
3456,84112_김상훈_1960년,(좌투좌타),185cm,85kg,0,0
3457,84113_김영균_1961년,내야수(우투우타),0cm,0kg,0,0
3458,84210_김광림_1961년,(좌투좌타),173cm,78kg,0,84OB
3459,84214_김진욱_1960년,(우투우타),182cm,87kg,0,84OB
3460,84240_최일언_1961년,(우투우타),177cm,80kg,0,84OB
3461,84273_윤석환_1961년,(좌투좌타),180cm,84kg,0,91삼성
3462,84274_한오종_1961년,투수(좌투좌타),0cm,0kg,0,0
3463,84393_조용철_1965년,투수(우투우타),0cm,0kg,0,0
3464,84405_진동한_1961년,투수(우투우타),0cm,0kg,0,0
3465,84410_김성래_1961년,(우투우타),185cm,90kg,0,84삼성
3466,84450_정성룡_1964년,외야수(좌투좌타),0cm,0kg,0,0
3467,84473_전용권_1961년,투수(우투우타),0cm,0kg,0,0
3468,84510_김민호_1961년,(좌투좌타),183cm,85kg,0,84롯데
3469,84520_이문한_1961년,투수(좌투좌타),0cm,0kg,0,0
3470,84573_홍문종_1954년,외야수(좌투좌타),0cm,0kg,0,0
3471,84574_조성옥_1961년,외야수(좌투좌타),0cm,0kg,0,0
3472,84610_김윤환_1957년,외야수(우투우타),0cm,0kg,0,0
3473,84671_문희수_1965년,(우투우타),175cm,80kg,0,0
3474,84700_신태순_1962년,투수(우투우타),0cm,0kg,0,0
3475,84798_김명성_1946년,(우투우타),177cm,90kg,0,0
3476,84799_김명성_1961년,외야수(좌투좌타),cm,kg,0,0
3477,84992_권기홍_1961년,투수(좌투좌타),0cm,0kg,0,0
3478,84993_김재열_1961년,투수(우투우타),0cm,0kg,0,0
3479,84995_박덕용_1956년,투수(좌투좌타),0cm,0kg,0,0
3480,84999_김일융_1951년,투수(좌투좌타),0cm,0kg,0,0
3481,85110_김용수_1960년,(우투우타),176cm,73kg,0,0
3482,85130_박흥식_1962년,(좌투좌타),170cm,81kg,0,85MBC
3483,85150_정삼흠_1961년,(우투우타),185cm,85kg,0,0
3484,85171_유지홍_1962년,내야수(우투우타),0cm,0kg,0,0
3485,85172_윤덕규_1963년,(좌투좌타),178cm,82kg,0,0
3486,85210_김형석_1962년,(좌투좌타),185cm,97kg,0,0
3487,85220_이승희_1959년,외야수(우투우타),0cm,0kg,0,0
3488,85350_정은배_1962년,투수(우투우타),0cm,0kg,0,0
3489,85370_양후승_1961년,(우투우타),171cm,73kg,0,85청보
3490,85410_김성갑_1962년,(우투우타),168cm,68kg,0,85삼성
3491,85412_김용국_1962년,(우투우타),176cm,77kg,0,85삼성
3492,85420_이종두_1962년,(우투우타),183cm,83kg,0,85삼성
3493,85449_박창언_1958년,내야수(우투우타),0cm,0kg,0,0
3494,85531_박동수_1961년,(우투우타),177cm,85kg,0,0
3495,85570_양상문_1961년,(좌투좌타),175cm,82kg,0,85롯데
3496,85571_한영준_1962년,(우투우타),171cm,74kg,0,98롯데코치
3497,85580_우경하_1957년,(우투우타),180cm,85kg,0,0
3498,85617_최상주_1962년,투수(좌투좌타),0cm,0kg,0,0
3499,85620_이순철_1961년,(우투우타),173cm,80kg,0,85해태
3500,85672_선동열_1963년,(우투우타),185cm,97kg,0,85해태
3501,85701_도이석_1961년,외야수(우투우타),0cm,0kg,0,0
3502,85992_김기철_1962년,투수(우투우타),0cm,0kg,0,0
3503,85993_김정행_1952년,투수(우투우타),0cm,0kg,0,0
3504,85994_김준희_1960년,투수(우투우타),0cm,0kg,0,0
3505,85998_이충우_1958년,투수(우투우타),0cm,0kg,0,0
3506,85999_고광수_1963년,내야수(우투우타),0cm,0kg,0,0
3507,86101_안언학_1962년,내야수(우투우타),0cm,0kg,0,0
3508,86110_김태원_1964년,(우투우타),185cm,85kg,0,0
3509,86111_김건우_1963년,투수(우투우타),176cm,80kg,0,0
3510,86120_이재홍_1963년,투수(우투우타),0cm,0kg,0,0
3511,86170_예병준_1962년,투수(우투우타),0cm,0kg,0,0
3512,86171_서효인_1962년,(우투우타),178cm,81kg,0,90LG
3513,86172_민경삼_1963년,(우투우타),178cm,81kg,0,0
3514,86220_이복근_1962년,내야수(우투우타),0cm,0kg,0,0
3515,86230_박형열_1967년,투수(좌투좌타),0cm,0kg,0,0
3516,86231_박노준_1962년,외야수(좌투좌타),0cm,0kg,0,0
3517,86240_최동창_1965년,외야수(우투우타),0cm,0kg,0,0
3518,86246_박칠성_1962년,내야수(우투우타),177cm,80kg,0,0
3519,86303_김기태_1952년,투수(우투우타),cm,kg,0,0
3520,86310_김신부_1963년,투수(우투우타),0cm,0kg,0,0
3521,86312_김동기_1964년,포수(우투우타),0cm,0kg,0,0
3522,86321_이광근_1962년,(좌투좌타),176cm,78kg,0,86청보
3523,86346_천성호_1963년,투수(우투우타),0cm,0kg,0,0
3524,86370_조병천_1960년,투수(우투우타),0cm,0kg,0,0
3525,86410_김훈기_1962년,투수(우투우타),0cm,0kg,0,0
3526,86470_성준_1962년,(좌투좌타),180cm,72kg,0,86삼성
3527,86472_구윤_1963년,외야수(좌투좌타),0cm,0kg,0,0
3528,86510_김성현_1963년,(우투우타),181cm,92kg,0,0
3529,86520_이창원_1963년,외야수(우투우타),0cm,0kg,0,0
3530,86540_최계영_1963년,외야수(우투우타),0cm,0kg,0,0
3531,86570_오명록_1962년,투수(우투우타),0cm,0kg,0,0
3532,86571_임경택_1963년,내야수(좌투좌타),0cm,0kg,0,0
3533,86572_윤학길_1961년,(우투우타),187cm,95kg,0,99롯데코치
3534,86611_김평호_1963년,(우투우타),172cm,75kg,0,86해태
3535,86612_김정수_1962년,(좌투좌타),182cm,87kg,0,86해태
3536,86620_이건열_1963년,(우투우타),179cm,78kg,0,00SK코치
3537,86622_이우상_1958년,투수(좌투좌타),0cm,0kg,0,0
3538,86660_장채근_1964년,(우투우타),183cm,107kg,0,0
3539,86669_조도연_1961년,투수(좌투좌타),0cm,0kg,0,0
3540,86670_차동철_1963년,투수(우투우타),0cm,0kg,0,0
3541,86671_강상진_1962년,투수(우투우타),0cm,0kg,0,0
3542,86672_신동수_1966년,(좌투좌타),175cm,80kg,0,86해태
3543,86711_김상국_1963년,포수(우투우타),0cm,0kg,0,0
3544,86712_김종문_1964년,포수(우투우타),0cm,0kg,0,0
3545,86716_김수길_1963년,(우투우타),177cm,83kg,0,86빙그레
3546,86718_전대영_1962년,(우투우타),177cm,87kg,0,86빙그레
3547,86722_이상군_1962년,(우투우타),176cm,72kg,0,86빙그레
3548,86724_이강돈_1961년,(좌투좌타),175cm,89kg,0,94한화
3549,86770_한희민_1962년,(우투우타),188cm,77kg,0,0
3550,86774_유해덕_1962년,투수(좌투좌타),0cm,0kg,0,0
3551,86778_임재준_1962년,투수(우투우타),0cm,0kg,0,0
3552,86779_손문곤_1965년,투수(우투우타),0cm,0kg,0,0
3553,86780_강정길_1962년,(좌투좌타),183cm,78kg,0,0
3554,86781_고원부_1962년,외야수(우투우타),0cm,0kg,0,0
3555,86799_조호표_1958년,내야수(우투우타),0cm,0kg,0,0
3556,86800_김경갑_1960년,내야수(우투우타),0cm,0kg,0,0
3557,86992_김강익_1961년,투수(우투우타),0cm,0kg,0,0
3558,86993_김대현_1962년,투수(우투우타),0cm,0kg,0,0
3559,86994_김연철_1958년,투수(우투우타),0cm,0kg,0,0
3560,86995_민문식_1961년,투수(우투우타),0cm,0kg,0,0
3561,87012_김호인_1954년,외야수(우투우타),0cm,0kg,0,0
3562,87013_조종규_1955년,포수(우투우타),0cm,0kg,0,0
3563,87110_김영직_1960년,(좌투좌타),175cm,75kg,0,90LG
3564,87230_박현영_1968년,포수(우투우타),0cm,0kg,0,0
3565,87270_안대환_1962년,외야수(우투우타),0cm,0kg,0,0
3566,87322_이연수_1963년,외야수(우투우타),172cm,73kg,0,0
3567,87340_최창호_1966년,(좌투좌타),174cm,71kg,0,87청보
3568,87410_김종갑_1964년,외야수(우투우타),0cm,0kg,0,0
3569,87412_김정수_1963년,외야수(좌투좌타),0cm,0kg,0,0
3570,87413_김성길_1956년,투수(우투우타),0cm,0kg,0,0
3571,87420_이척기_1962년,투수(좌투좌타),0cm,0kg,0,0
3572,87421_이현택_1964년,내야수(좌투좌타),0cm,0kg,0,0
3573,87430_최진영_1964년,투수(우투우타),0cm,0kg,0,0
3574,87460_장태수_1964년,투수(좌투좌타),cm,kg,0,0
3575,87470_류중일_1963년,(우투우타),176cm,74kg,0,87삼성
3576,87510_김종석_1964년,투수(좌투좌타),0cm,0kg,0,0
3577,87520_이재성_1962년,내야수(우투우타),0cm,0kg,0,0
3578,87531_박태호_1963년,내야수(우투우타),0cm,0kg,0,0
3579,87550_정국헌_1964년,외야수(우투우타),0cm,0kg,0,0
3580,87570_전종화_1965년,(우투우타),180cm,79kg,0,87롯데
3581,87610_김만후_1964년,(우투우타),174cm,72kg,0,0
3582,87630_박철우_1964년,(좌투좌타),181cm,91kg,0,87해태
3583,87670_백인수_1963년,(우투우타),173cm,76kg,0,87해태
3584,87671_조재환_1964년,외야수(좌투좌타),0cm,0kg,0,0
3585,87672_송유석_1966년,투수(우투우타),175cm,85kg,0,0
3586,87710_김대중_1963년,투수(우투우타),0cm,0kg,0,0
3587,87720_이동석_1964년,투수(우투우타),0cm,0kg,0,0
3588,87721_이정훈_1963년,(좌투좌타),171cm,79kg,0,87빙그레
3589,87722_이중화_1964년,외야수(좌투좌타),0cm,0kg,0,0
3590,87750_정상진_1964년,외야수(좌투좌타),0cm,0kg,0,0
3591,87760_장종훈_1968년,(우투우타),186cm,93kg,0,87빙그레
3592,87771_조용호_1965년,외야수(좌투좌타),0cm,0kg,0,0
3593,88110_김상호_1965년,외야수(우투우타),180cm,84kg,0,0
3594,88120_이국성_1965년,투수(좌투좌타),0cm,0kg,0,0
3595,88121_이용철_1966년,투수(우투우타),177cm,77kg,0,0
3596,88170_문병권_1965년,투수(우투우타),0cm,0kg,0,0
3597,88210_김원식_1966년,내야수(우투우타),0cm,0kg,0,0
3598,88211_김용희_1964년,내야수(우투우타),0cm,0kg,0,0
3599,88250_정삼룡_1965년,내야수(우투우타),0cm,0kg,0,0
3600,88271_길홍규_1965년,내야수(우투우타),0cm,0kg,0,0
3601,88272_서일권_1961년,외야수(우투우타),0cm,0kg,0,0
3602,88273_하창우_1969년,투수(우투우타),0cm,0kg,0,0
3603,88274_송재박_1956년,(우투우타),181cm,78kg,0,88OB
3604,88275_강규성_1969년,투수(우투우타),0cm,0kg,0,0
3605,88308_김일부_1963년,투수(우투우타),0cm,0kg,0,0
3606,88310_김진규_1965년,외야수(우투우타),cm,kg,0,0
3607,88320_이상구_1963년,투수(우투우타),0cm,0kg,0,0
3608,88330_박상범_1965년,투수(우투우타),0cm,0kg,0,0
3609,88331_박상국_1960년,내야수(좌투좌타),0cm,0kg,0,0
3610,88332_박정현_1969년,투수(우언우타),192cm,83kg,0,0
3611,88371_신완근_1966년,투수(우투우타),0cm,0kg,0,0
3612,88372_유동효_1965년,내야수(우투우타),0cm,0kg,0,0
3613,88373_곽권희_1966년,외야수(우투우타),0cm,0kg,0,0
3614,88374_원원근_1967년,내야수(우투좌타),0cm,0kg,0,0
3615,88376_여태구_1964년,외야수(좌투좌타),0cm,0kg,0,0
3616,88420_이주헌_1969년,투수(우투우타),0cm,0kg,0,0
3617,88450_정윤수_1964년,투수(좌투좌타),0cm,0kg,0,0
3618,88470_홍성연_1965년,투수(우투우타),0cm,0kg,0,0
3619,88478_정용생_1964년,투수(우투우타),0cm,0kg,0,0
3620,88510_김응국_1966년,(좌투좌타),185cm,96kg,0,88롯데
3621,88570_구명근_1965년,투수(우투우타),0cm,0kg,0,0
3622,88571_고정식_1965년,(우투우타),185cm,95kg,0,01SK코치
3623,88572_서정용_1969년,투수(우투우타),0cm,0kg,0,0
3624,88611_김성규_1965년,(좌투좌타),172cm,72kg,0,88해태
3625,88670_서창기_1965년,내야수(우투우타),0cm,0kg,0,0
3626,88710_김광윤_1964년,포수(우투우타),0cm,0kg,0,0
3627,88711_김홍명_1962년,투수(우투우타),0cm,0kg,0,0
3628,88750_장정순_1964년,투수(우투우타),0cm,0kg,0,0
3629,88751_안성수_1965년,투수(우투우타),0cm,0kg,0,0
3630,88770_한용덕_1965년,(우투우타),184cm,84kg,0,88빙그레
3631,88771_곽동열_1955년,내야수(우투우타),0cm,0kg,0,0
3632,88772_조양근_1964년,내야수(우투우타),0cm,0kg,0,0
3633,88773_오효근_1965년,내야수(우투우타),0cm,0kg,0,0
3634,88774_지성규_1969년,투수(좌투좌타),0cm,0kg,0,0
3635,89110_김덕근_1964년,투수(우투우타),0cm,0kg,0,0
3636,89111_김기범_1965년,투수(좌투좌타),177cm,78kg,0,0
3637,89120_이승범_1967년,내야수(우투우타),0cm,0kg,0,0
3638,89131_박성훈_1967년,내야수(우투우타),0cm,0kg,0,0
3639,89142_최훈재_1967년,(좌투좌타),178cm,78kg,0,89MBC
3640,89170_한명수_1966년,투수(우투우타),0cm,0kg,0,0
3641,89172_나웅_1967년,외야수(우투우타),0cm,0kg,0,0
3642,89173_전태건_1971년,투수(우투우타),0cm,0kg,0,0
3643,89174_배현우_1970년,투수(우투우타),0cm,0kg,0,0
3644,89175_노찬엽_1965년,(우투우타),176cm,77kg,0,89MBC
3645,89211_김동현_1966년,투수(우투우타),0cm,0kg,0,0
3646,89212_김보선_1966년,투수(우투우타),0cm,0kg,0,0
3647,89214_김종석_1971년,외야수(좌투좌타),184cm,90kg,0,0
3648,89220_이진_1966년,투수(좌투좌타),0cm,0kg,0,0
3649,89221_이명수_1966년,(우투우타),181cm,83kg,0,89OB
3650,89230_김진규_1962년,투수(우투우타),cm,kg,0,0
3651,89269_김형균_1969년,투수(우투우타),0cm,0kg,0,0
3652,89270_구동우_1966년,(좌투좌타),179cm,90kg,0,89OB
3653,89271_홍길남_1971년,투수(우투우타),0cm,0kg,0,0
3654,89272_곽연수_1967년,외야수(우투우타),0cm,0kg,0,0
3655,89273_송명철_1970년,포수(우투우타),0cm,0kg,0,0
3656,89310_김진한_1964년,포수(우투우타),0cm,0kg,0,0
3657,89311_김풍기_1966년,내야수(우투우타),0cm,0kg,0,0
3658,89321_이희성_1966년,외야수(좌투좌타),0cm,0kg,0,0
3659,89330_박은진_1964년,투수(우투우타),0cm,0kg,0,0
3660,89331_박준태_1967년,(우투우타),172cm,75kg,0,89태평양
3661,89350_정명진_1961년,투수(우투우타),0cm,0kg,0,0
3662,89351_정명원_1966년,(우투우타),189cm,89kg,0,89태평양
3663,89370_노민승_1965년,투수(우투우타),0cm,0kg,0,0
3664,89371_허정욱_1965년,투수(우투우타),0cm,0kg,0,0
3665,89372_윤성훈_1966년,내야수(우투우타),0cm,0kg,0,0
3666,89397_조진구_1969년,투수(좌투좌타),0cm,0kg,0,0
3667,89410_김상엽_1970년,(우투우타),187cm,95kg,0,89삼성
3668,89420_이종옥_1965년,내야수(우투우타),0cm,0kg,0,0
3669,89430_박용준_1970년,투수(좌투좌타),0cm,0kg,0,0
3670,89431_박정은_1970년,투수(우투우타),0cm,0kg,0,0
3671,89440_최해명_1964년,(우투우타),173cm,75kg,0,15두산코치
3672,89450_정존수_1970년,포수(우투우타),0cm,0kg,0,0
3673,89470_유명선_1965년,투수(우투우타),0cm,0kg,0,0
3674,89471_송광훈_1962년,투수(우투우타),0cm,0kg,0,0
3675,89475_강기웅_1964년,(우투우타),173cm,72kg,0,89삼성
3676,89476_강영수_1965년,외야수(우투우타),0cm,0kg,0,0
3677,89477_나광남_1967년,외야수(우투우타),0cm,0kg,0,0
3678,89478_강종필_1967년,외야수(우투우타),0cm,0kg,0,0
3679,89511_김청수_1966년,투수(우투우타),0cm,0kg,0,0
3680,89512_김선일_1965년,포수(우투우타),0cm,0kg,0,0
3681,89513_김인호_1967년,(우투우타),180cm,84kg,0,89롯데
3682,89514_김상우_1966년,외야수(우투좌타),0cm,0kg,0,0
3683,89520_이상번_1970년,투수(우투우타),0cm,0kg,0,0
3684,89522_이종운_1966년,(좌투좌타),176cm,79kg,0,89롯데
3685,89570_서호진_1966년,투수(우투우타),0cm,0kg,0,0
3686,89572_현남수_1965년,내야수(우투우타),0cm,0kg,0,0
3687,89573_윤동배_1966년,투수(우투우타),0cm,0kg,0,0
3688,89610_김정훈_1970년,투수(우투우타),0cm,0kg,0,0
3689,89611_김태완_1966년,외야수(우투우타),cm,kg,0,0
3690,89620_이강철_1966년,(우언우타),180cm,78kg,0,89해태
3691,89621_이광우_1965년,(우투우타),182cm,83kg,0,89해태
3692,89622_이경복_1970년,내야수(우투우타),0cm,0kg,0,0
3693,89630_박병호_1970년,포수(우투우타),0cm,0kg,0,0
3694,89651_정동해_1971년,투수(좌투좌타),0cm,0kg,0,0
3695,89660_장호익_1965년,포수(우투우타),0cm,0kg,0,0
3696,89670_조계현_1964년,(우투우타),178cm,87kg,0,89해태
3697,89672_강태원_1971년,투수(좌투좌타),180cm,83kg,0,0
3698,89673_유창균_1970년,투수(우투우타),0cm,0kg,0,0
3699,89674_윤재호_1967년,내야수(우투우타),0cm,0kg,0,0
3700,89675_문승훈_1966년,외야수(우투우타),0cm,0kg,0,0
3701,89710_김락기_1966년,투수(우투우타),0cm,0kg,0,0
3702,89712_김용선_1970년,내야수(우투우타),0cm,0kg,0,0
3703,89720_이은승_1971년,투수(우투우타),0cm,0kg,0,0
3704,89721_이종호_1967년,(우투우타),173cm,72kg,0,0
3705,89730_박선일_1966년,포수(우투우타),0cm,0kg,0,0
3706,89770_송진우_1966년,(좌투좌타),181cm,80kg,0,89빙그레
3707,89771_진정필_1966년,투수(우투우타),0cm,0kg,0,0
3708,89772_손창현_1970년,투수(우투우타),0cm,0kg,0,0
3709,89773_원근호_1968년,투수(우투우타),0cm,0kg,0,0
3710,89775_성군철_1968년,외야수(우투좌타),0cm,0kg,0,0
3711,89776_손경호_1966년,내야수(우투우타),0cm,0kg,0,0
3712,89777_황대연_1967년,(우투우타),183cm,90kg,0,0
3713,89778_강석천_1967년,(우투우타),185cm,87kg,0,89빙그레
3714,89784_정종헌_1969년,투수(좌투좌타),0cm,0kg,0,0
3715,90000_최달호_1969년,포수(우투우타),0cm,0kg,0,0
3716,90001_정인조_1964년,투수(우투우타),0cm,0kg,0,0
3717,90002_김기완_1966년,투수(좌투좌타),0cm,0kg,0,0
3718,90003_구대진_1967년,투수(우투우타),0cm,0kg,0,0
3719,90004_김석기_1967년,(우투우타),181cm,93kg,0,0
3720,90012_박종철_1971년,투수(우투우타),0cm,0kg,0,0
3721,90013_최한림_1971년,투수(좌투좌타),0cm,0kg,0,0
3722,90018_공봉구_1967년,내야수(우투우타),0cm,0kg,0,0
3723,90020_최해식_1968년,(우투우타),178cm,82kg,0,0
3724,90023_김영운_1966년,내야수(좌투좌타),0cm,0kg,0,0
3725,90025_김호_1967년,(우투우타),175cm,80kg,0,91쌍방울
3726,90210_김만조_1969년,투수(우투우타),0cm,0kg,0,0
3727,90211_권영구_1971년,투수(우투우타),0cm,0kg,0,0
3728,90212_강형석_1968년,외야수(좌투좌타),0cm,0kg,0,0
3729,90213_김상진_1970년,(우투우타),182cm,91kg,0,91OB
3730,90214_김태형_1967년,(우투우타),175cm,82kg,0,90OB
3731,90220_손병희_1971년,투수(우투우타),0cm,0kg,0,0
3732,90250_임형석_1968년,내야수(우투우타),0cm,0kg,0,0
3733,90251_서준룡_1967년,내야수(우투우타),0cm,0kg,0,0
3734,90261_조정수_1969년,투수(우투우타),0cm,0kg,0,0
3735,90272_정재호_1967년,포수(우투우타),0cm,0kg,0,0
3736,90282_최덕현_1971년,포수(우투우타),0cm,0kg,0,0
3737,90283_최치용_1971년,포수(우투우타),0cm,0kg,0,0
3738,90285_최재룡_1964년,외야수(우투우타),0cm,0kg,0,0
3739,90310_김력_1968년,투수(우투우타),0cm,0kg,0,0
3740,90311_김민태_1970년,투수(우투우타),0cm,0kg,0,0
3741,90312_가내영_1971년,투수(우투우타),182cm,76kg,0,91태평양
3742,90313_김경기_1968년,(우투우타),185cm,91kg,0,90태평양
3743,90314_강호규_1970년,외야수(우투우타),0cm,0kg,0,0
3744,90315_권준헌_1971년,투수(우투우타),187cm,100kg,0,0
3745,90340_임진수_1972년,(우투우타),175cm,80kg,0,90태평양
3746,90347_강광회_1968년,외야수(우투우타),0cm,0kg,0,0
3747,90350_조웅천_1971년,(우언우타),183cm,82kg,0,90태평양
3748,90351_조영상_1970년,투수(우투우타),0cm,0kg,0,0
3749,90371_최광천_1967년,포수(우투우타),0cm,0kg,0,0
3750,90372_최용철_1967년,내야수(우투우타),0cm,0kg,0,0
3751,90412_김성일_1967년,외야수(우투우타),0cm,0kg,0,0
3752,90413_김종철_1968년,투수(우투우타),0cm,0kg,0,0
3753,90414_김성재_1966년,내야수(우투우타),0cm,0kg,0,0
3754,90415_김선진_1967년,(우투우타),182cm,88kg,0,90LG
3755,90416_김성준_1971년,투수(우투우타),0cm,0kg,0,0
3756,90418_구동환_1963년,외야수(우투우타),0cm,0kg,0,0
3757,90419_김동수_1968년,(우투우타),180cm,85kg,0,90LG
3758,90460_이병훈_1967년,외야수(우투우타),0cm,0kg,0,0
3759,90475_조필현_1971년,외야수(우투우타),0cm,0kg,0,0
3760,90480_장주덕_1972년,내야수(우투우타),0cm,0kg,0,0
3761,90490_최우석_1968년,투수(좌투좌타),0cm,0kg,0,0
3762,90510_강민기_1970년,투수(우투우타),0cm,0kg,0,0
3763,90511_김도형_1967년,투수(좌투좌타),0cm,0kg,0,0
3764,90512_김창기_1966년,투수(우투우타),0cm,0kg,0,0
3765,90513_김병수_1964년,외야수(우투우타),0cm,0kg,0,0
3766,90514_김종헌_1966년,외야수(우투우타),177cm,76kg,0,0
3767,90521_이지환_1971년,내야수(좌투좌타),183cm,80kg,0,0
3768,90522_이동채_1971년,내야수(우투우타),0cm,0kg,0,0
3769,90532_박동희_1968년,투수(우투우타),186cm,98kg,0,0
3770,90550_전봉석_1968년,포수(우투우타),0cm,0kg,0,0
3771,90571_손길호_1967년,내야수(우투우타),0cm,0kg,0,0
3772,90574_안명호_1971년,포수(우투우타),0cm,0kg,0,0
3773,90580_유충돌_1967년,내야수(우투우타),0cm,0kg,0,0
3774,90581_공필성_1967년,(우투우타),177cm,77kg,0,90롯데
3775,90611_김병두_1972년,내야수(우투우타),0cm,0kg,0,0
3776,90613_강대성_1971년,투수(우투우타),0cm,0kg,0,0
3777,90615_김형택_1971년,투수(우투우타),0cm,0kg,0,0
3778,90643_박현수_1972년,외야수(우투우타),0cm,0kg,0,0
3779,90656_양민석_1971년,외야수(우투우타),0cm,0kg,0,0
3780,90658_이호성_1967년,외야수(우투우타),180cm,80kg,0,0
3781,90660_정회열_1968년,(우투우타),178cm,88kg,0,90해태
3782,90670_서정필_1971년,투수(우투우타),0cm,0kg,0,0
3783,90671_조찬관_1965년,내야수(우투우타),0cm,0kg,0,0
3784,90673_정성훈_1972년,내야수(우투우타),0cm,0kg,0,0
3785,90685_최태영_1971년,투수(우투우타),0cm,0kg,0,0
3786,90687_최향남_1971년,투수(우투우타),187cm,89kg,0,90해태
3787,90695_홍현우_1972년,내야수(우투우타),180cm,83kg,0,0
